,state_ces,district,candidate_ces,type,chamber,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,year_ces,obs,id_lt_ces,bonica.rid,year_bonica,candidate_bonica,state_bonica,id_lt_bonica,score,state,candidate,year
2821,arizona,4.0,ed pastor,Rep,House,117.0,P000099,6.0,,2006.0,67.0,1.0,cand1191,2006.0,edward l pastor,arizona,9.0,0.9116295,,,
2822,arizona,1.0,ellen simon,Rep,,119.0,,1.0,,2006.0,87.0,2.0,cand49264,2006.0,ellen simon,arizona,19.0,0.9999999,,,
2823,arizona,8.0,gabrielle giffords,Rep,House,124.0,G000554,6.0,,2006.0,147.0,3.0,cand159692,2006.0,gabrielle giffords,arizona,8.0,0.99993646,,,
2824,arizona,6.0,glenn fuller,Rep,,126.0,,1.0,Was disqualified before running in the general,2006.0,114.0,4.0,cand6422,2006.0,gary tupper,arizona,39.0,0.83317393,,,
2825,arizona,5.0,harry mitchell,Rep,,129.0,M001167,4.0,,2006.0,160.0,5.0,cand965,2006.0,harry e mitchell,arizona,7.0,0.9628377,,,
2826,arizona,3.0,herb paine,Rep,,130.0,,1.0,,2006.0,120.0,6.0,cand49290,2006.0,herbert james paine,arizona,25.0,0.90119195,,,
2827,arizona,5.0,j.d. hayworth,Rep,,132.0,,1.0,,2006.0,161.0,7.0,cand1340,2006.0,john david hayworth,arizona,11.0,0.9421616,,,
2828,arizona,0.0,janet napolitano,Gov,,136.0,,1.0,,2006.0,943.0,8.0,cand6728,2006.0,janet napolitano,arizona,41.0,0.9999974,,,
2829,arizona,6.0,jeff flake,Rep,House,137.0,F000444,7.0,,2006.0,115.0,9.0,cand820,2006.0,jeffry lane flake,arizona,3.0,0.93535817,,,
2830,arizona,0.0,jim pederson,Sen,,140.0,,1.0,,2006.0,939.0,10.0,cand106031,2006.0,jim pederson,arizona,37.0,0.9999982,,,
2831,arizona,3.0,john b. shadegg,Rep,House,144.0,S000275,2.0,,2006.0,119.0,11.0,cand1339,2006.0,john barden shadegg,arizona,10.0,0.93175143,,,
2832,arizona,0.0,john mccain,Sen,,145.0,M000303,12.0,,2006.0,941.0,12.0,cand625,2006.0,john s mccain,arizona,0.0,0.98051196,,,
2833,arizona,2.0,john thrasher,Rep,,146.0,,3.0,,2006.0,143.0,13.0,cand49283,2006.0,john a thrasher,arizona,24.0,0.97921383,,,
2834,arizona,0.0,jon kyl,Sen,,150.0,K000352,8.0,,2006.0,933.0,14.0,cand742,2006.0,jon l kyl,arizona,2.0,0.96422243,,,
2835,arizona,0.0,len munsil,Gov,,156.0,,1.0,,2006.0,934.0,15.0,cand6518,2006.0,len munsil,arizona,40.0,0.9999985,,,
2836,arizona,8.0,randy graf,Rep,,172.0,,1.0,,2006.0,146.0,16.0,cand45793,2006.0,randall randy graf,arizona,18.0,0.9750209,,,
2837,arizona,7.0,raul m. grijalva,Rep,,173.0,G000551,1.0,,2006.0,93.0,17.0,cand873,2006.0,raul m grijalva,arizona,6.0,0.9892927,,,
2838,arizona,1.0,rick renzi,Rep,House,176.0,R000574,3.0,,2006.0,88.0,18.0,cand871,2006.0,richard george renzi,arizona,4.0,0.9336354,,,
2839,arizona,7.0,ron drake,Rep,,179.0,,1.0,,2006.0,92.0,19.0,cand49312,2006.0,ron drake,arizona,27.0,0.9999982,,,
2840,arizona,2.0,trent franks,Rep,House,192.0,F000448,7.0,,2006.0,144.0,20.0,cand218250,2006.0,trent franks,arizona,5.0,1.0000002,,,
2841,new jersey,10.0,agha khan,Rep,,2369.0,,1.0,,2018.0,117.0,0.0,cand144326,2018.0,hirsh singh,new jersey,43.0,0.8335929,,,
2842,new jersey,8.0,albio sires,Rep,House,2372.0,S001165,9.0,,2018.0,86.0,1.0,cand964,2018.0,albio sires,new jersey,15.0,0.999998,,,
2843,new jersey,3.0,andy kim,Rep,House,2375.0,K000394,1.0,,2018.0,138.0,2.0,cand141174,2018.0,andy kim,new jersey,29.0,0.99999815,,,
2844,new jersey,9.0,"bill pascrell, jr.",Rep,,2379.0,P000096,2.0,,2018.0,125.0,3.0,cand1467,2018.0,william j pascrell,new jersey,16.0,0.92191106,,,
2845,new jersey,0.0,bob menendez,Sen,,2381.0,M000639,8.0,,2018.0,1548.0,4.0,cand1312,2018.0,robert menendez,new jersey,14.0,0.92093056,,,
2846,new jersey,12.0,bonnie watson coleman,Rep,House,2383.0,W000822,6.0,,2018.0,130.0,5.0,cand186718,2018.0,bonnie watson coleman,new jersey,18.0,0.99999857,,,
2847,new jersey,4.0,chris smith,Rep,,2389.0,S000522,9.0,,2018.0,126.0,6.0,cand550,2018.0,christopher h smith,new jersey,24.0,0.93807304,,,
2848,new jersey,0.0,cory booker,Sen,,2394.0,B001288,7.0,,2018.0,1548.0,7.0,cand132239,2018.0,cory a booker,new jersey,12.0,0.9881301,,,
2849,new jersey,12.0,daryl kipnis,Rep,,2396.0,,1.0,,2018.0,130.0,8.0,cand145611,2018.0,daryl kipnis,new jersey,60.0,0.99999815,,,
2850,new jersey,1.0,donald norcross,Rep,House,2405.0,N000188,6.0,,2018.0,151.0,9.0,cand186706,2018.0,donald w norcross,new jersey,21.0,0.9461163,,,
2851,new jersey,10.0,"donald payne, jr.",Rep,,2404.0,P000604,4.0,,2018.0,117.0,10.0,cand43557,2018.0,donald m payne jr,new jersey,22.0,0.97658235,,,
2852,new jersey,9.0,eric fisher,Rep,,2409.0,,1.0,,2018.0,125.0,11.0,cand140669,2018.0,rebecca michelle sherrill,new jersey,0.0,0.82971334,,,
2853,new jersey,2.0,frank lobiondo,Rep,,2144.0,L000554,12.0,,2018.0,121.0,12.0,cand1376,2018.0,frank a lobiondo,new jersey,23.0,0.98501843,,,
2854,new jersey,6.0,"frank pallone, jr.",Rep,,381.0,P000034,4.0,,2018.0,145.0,13.0,cand766,2018.0,frank pallone jr,new jersey,25.0,0.9859167,,,
2855,new jersey,11.0,jay webber,Rep,,2424.0,,1.0,,2018.0,140.0,14.0,cand144131,2018.0,jay webber,new jersey,44.0,0.99999887,,,
2856,new jersey,2.0,jeff van drew,Rep,,2426.0,V000133,1.0,,2018.0,121.0,15.0,cand143202,2018.0,jeff vandrew,new jersey,42.0,0.92734826,,,
2857,new jersey,5.0,"john mccann, jr.",Rep,,2434.0,,1.0,,2018.0,155.0,16.0,cand143211,2018.0,john joseph mccann jr,new jersey,41.0,0.9527528,,,
2858,new jersey,8.0,john muniz,Rep,,2435.0,,1.0,,2018.0,87.0,17.0,cand145607,2018.0,john r muniz,new jersey,61.0,0.96899635,,,
2859,new jersey,5.0,josh gottheimer,Rep,,2441.0,G000583,2.0,,2018.0,155.0,18.0,cand142073,2018.0,josh gottheimer,new jersey,17.0,0.9999981,,,
2860,new jersey,4.0,joshua welle,Rep,,2443.0,,1.0,,2018.0,126.0,19.0,cand142571,2018.0,josh welle,new jersey,39.0,0.9505309,,,
2861,new jersey,7.0,leonard lance,Rep,House,2446.0,L000567,13.0,,2018.0,114.0,20.0,cand1056,2018.0,leonard lance,new jersey,26.0,0.9999977,,,
2862,new jersey,11.0,mikie sherrill,Rep,House,2455.0,S001207,1.0,,2018.0,140.0,21.0,cand140669,2018.0,rebecca michelle sherrill,new jersey,0.0,0.9085888,,,
2863,new jersey,1.0,paul dilks,Rep,,2457.0,,1.0,,2018.0,151.0,22.0,cand145231,2018.0,paul e dilks,new jersey,56.0,0.97278315,,,
2864,new jersey,0.0,phil murphy,Gov,,2459.0,,1.0,,2018.0,1549.0,23.0,cand190976,2018.0,philip d phil & oliver murphy,new jersey,68.0,0.920333,,,
2865,new jersey,6.0,richard pezzullo,Rep,,2460.0,,1.0,,2018.0,145.0,24.0,cand105677,2018.0,richard j pezzullo,new jersey,36.0,0.98513645,,,
2866,new jersey,0.0,robert hugin,Sen,,2464.0,,1.0,,2018.0,1547.0,25.0,cand144911,2018.0,robert hugin,new jersey,49.0,0.99999815,,,
2867,new jersey,11.0,rodney frelinghuysen,Rep,,1045.0,F000372,12.0,,2018.0,140.0,26.0,cand1378,2018.0,rodney p frelinghuysen,new jersey,13.0,0.979131,,,
2868,new jersey,2.0,seth grossman,Rep,,2470.0,,1.0,,2018.0,121.0,27.0,cand144716,2018.0,seth grossman,new jersey,53.0,0.99999726,,,
2869,new jersey,3.0,tom macarthur,Rep,,2477.0,M001193,6.0,,2018.0,138.0,28.0,cand186708,2018.0,thomas macarthur,new jersey,20.0,0.96141785,,,
2870,new jersey,7.0,tom malinowski,Rep,,2478.0,M001203,1.0,,2018.0,114.0,29.0,cand142572,2018.0,tom malinowski,new jersey,38.0,0.99999994,,,
2871,hawaii,0.0,brian schatz,Sen,,1206.0,S001194,5.0,,2014.0,19.0,0.0,cand168154,2014.0,brian schatz,hawaii,12.0,0.9999986,,,
2872,hawaii,0.0,cam cavasso,Sen,,1208.0,,3.0,,2014.0,19.0,1.0,cand105425,2014.0,campbell cavasso,hawaii,11.0,0.9257434,,,
2873,hawaii,1.0,charles djou,Rep,House,106.0,D000611,5.0,,2014.0,8.0,2.0,cand1088,2014.0,charles k djou,hawaii,1.0,0.9799713,,,
2874,hawaii,1.0,colleen hanabusa,Rep,House,1209.0,H001050,9.0,,2014.0,8.0,3.0,cand189554,2014.0,colleen wakako hanabusa,hawaii,2.0,0.96360266,,,
2875,hawaii,2.0,kawika crowley,Rep,,1220.0,,2.0,,2014.0,11.0,4.0,cand189554,2014.0,colleen wakako hanabusa,hawaii,2.0,0.8480705,,,
2876,hawaii,1.0,mark takai,Rep,House,1222.0,T000473,3.0,,2014.0,8.0,5.0,cand978,2014.0,mazie k hirono,hawaii,0.0,0.8459514,,,
2877,hawaii,0.0,mazie k. hirono,Sen,,1223.0,H001042,4.0,,2014.0,19.0,6.0,cand978,2014.0,mazie k hirono,hawaii,0.0,0.9832001,,,
2878,hawaii,0.0,neil abercrombie,Gov,,1224.0,A000014,6.0,,2014.0,19.0,7.0,cand713,2014.0,neil abercrombie,hawaii,14.0,0.9999987,,,
2879,hawaii,2.0,tulsi gabbard,Rep,House,1231.0,G000571,9.0,,2014.0,11.0,8.0,cand41775,2014.0,tulsi gabbard,hawaii,3.0,0.9999989,,,
2880,indiana,7.0,andre carson,Rep,,1424.0,C001072,12.0,,2022.0,172.0,0.0,cand1021,2022.0,andre carson,indiana,38.0,0.9999998,,,
2881,indiana,7.0,angela grabovsky,Rep,,4281.0,,0.0,,2022.0,172.0,1.0,cand211656,2022.0,angela grabovsky,indiana,20.0,1.0000002,,,
2882,indiana,6.0,cinde wirth,Rep,,4282.0,,0.0,,2022.0,124.0,2.0,cand171083,2022.0,cynthia wirth,indiana,21.0,0.920463,,,
2883,indiana,0.0,eric holcomb,Gov,,1447.0,,2.0,,2022.0,1279.0,3.0,cand170659,2022.0,eric holcomb,indiana,56.0,0.9999969,,,
2884,indiana,9.0,erin houchin,Rep,House,4283.0,H001093,0.0,,2022.0,158.0,4.0,cand122051,2022.0,erin houchin,indiana,10.0,1.0000001,,,
2885,indiana,1.0,frank j. mrvan,Rep,House,1448.0,M001214,0.0,,2022.0,153.0,5.0,cand153013,2022.0,frank j mrvan,indiana,36.0,0.9937362,,,
2886,indiana,3.0,gary snyder,Rep,,4582.0,,0.0,,2022.0,141.0,6.0,cand211644,2022.0,gary snyder,indiana,25.0,1.0000001,,,
2887,indiana,6.0,greg pence,Rep,,1451.0,P000615,1.0,,2022.0,124.0,7.0,cand142488,2022.0,gregory j pence,indiana,7.0,0.93199867,,,
2888,indiana,5.0,jeannine lee lake,Rep,,1454.0,,0.0,,2022.0,136.0,8.0,cand146694,2022.0,jeannine lee lake,indiana,6.0,0.99999577,,,
2889,indiana,1.0,jennifer-ruth green,Rep,,4284.0,,0.0,,2022.0,153.0,9.0,cand211628,2022.0,jennifer ruth green,indiana,32.0,0.9832174,,,
2890,indiana,2.0,jim baird,Rep,,1455.0,B001307,0.0,,2022.0,1.0,10.0,cand142484,2022.0,james r baird,indiana,8.0,0.95306414,,,
2891,indiana,2.0,jim banks,Rep,,1453.0,B001299,0.0,,2022.0,7.0,11.0,cand104018,2022.0,james e banks,indiana,12.0,0.92194813,,,
2892,indiana,8.0,larry bucshon,Rep,House,1467.0,B001275,11.0,,2022.0,143.0,12.0,cand1123,2022.0,larry d bucshon,indiana,33.0,0.98572665,,,
2893,indiana,9.0,matthew fyfe,Rep,,4285.0,,0.0,,2022.0,158.0,13.0,cand211665,2022.0,matthew john fyfe,indiana,18.0,0.95947766,,,
2894,indiana,0.0,mike braun,Sen,,1480.0,B001310,1.0,,2022.0,1281.0,14.0,cand141770,2022.0,mike braun,indiana,40.0,0.9999999,,,
2895,indiana,2.0,paul steury,Rep,,4286.0,,0.0,,2022.0,140.0,15.0,cand211636,2022.0,paul steury,indiana,29.0,1.0000002,,,
2896,indiana,8.0,ray mccormick,Rep,,4287.0,,0.0,,2022.0,143.0,16.0,cand211662,2022.0,ray mccormick,indiana,19.0,1.0,,,
2897,indiana,4.0,roger day,Rep,,4288.0,,0.0,,2022.0,114.0,17.0,cand144052,2022.0,roger day,indiana,41.0,0.99999994,,,
2898,indiana,2.0,rudy yakym,Rep,House,4289.0,Y000067,0.0,,2022.0,140.0,18.0,cand157187,2022.0,rudy yakym,indiana,27.0,1.0,,,
2899,indiana,0.0,thomas mcdermott jr.,Sen,,4290.0,,0.0,,2022.0,1280.0,19.0,cand153011,2022.0,thomas m mcdermott jr,indiana,2.0,0.98553365,,,
2900,indiana,0.0,todd c. young,Sen,,1501.0,Y000064,2.0,,2022.0,1281.0,20.0,cand1124,2022.0,todd christopher young,indiana,0.0,0.93987596,,,
2901,indiana,9.0,trey hollingsworth,Rep,,1506.0,H001074,3.0,,2022.0,123.0,21.0,cand134741,2022.0,trey hollingsworth,indiana,9.0,0.999998,,,
2902,indiana,5.0,victoria spartz,Rep,House,1507.0,S000929,0.0,,2022.0,136.0,22.0,cand153043,2022.0,victoria spartz,indiana,34.0,0.99999714,,,
2903,arkansas,0.0,asa hutchinson,Gov,,197.0,H001014,4.0,,2022.0,546.0,0.0,cand210713,2022.0,quintessa hathaway,arkansas,17.0,0.8209053,,,
2904,arkansas,4.0,bruce westerman,Rep,,200.0,W000821,6.0,,2022.0,142.0,1.0,cand161310,2022.0,bruce westerman,arkansas,7.0,1.0,,,
2905,arkansas,2.0,french hill,Rep,House,208.0,H001072,6.0,,2022.0,110.0,2.0,cand143047,2022.0,james french hill,arkansas,8.0,0.9237652,,,
2906,arkansas,0.0,john boozman,Sen,Senate,215.0,B001236,11.0,,2022.0,546.0,3.0,cand821,2022.0,john boozman,arkansas,6.0,1.0000002,,,
2907,arkansas,4.0,john white,Rep,,4150.0,,0.0,,2022.0,142.0,4.0,cand158866,2022.0,jan morgan,arkansas,3.0,0.86459476,,,
2908,arkansas,3.0,lauren mallett-hays,Rep,,4151.0,,0.0,,2022.0,149.0,5.0,cand210718,2022.0,lauren hays,arkansas,9.0,0.939188,,,
2909,arkansas,1.0,monte hodges,Rep,,4152.0,,0.0,,2022.0,145.0,6.0,cand122861,2022.0,monte hodges,arkansas,13.0,0.99999994,,,
2910,arkansas,0.0,natalie james,Sen,,4153.0,,0.0,,2022.0,545.0,7.0,cand215735,2022.0,natalie james,arkansas,1.0,1.0000002,,,
2911,arkansas,2.0,quintessa hathaway,Rep,,4154.0,,0.0,,2022.0,110.0,8.0,cand210713,2022.0,quintessa hathaway,arkansas,17.0,1.0000001,,,
2912,arkansas,1.0,rick crawford,Rep,House,228.0,C001087,11.0,,2022.0,144.0,9.0,cand1097,2022.0,eric alan rick crawford,arkansas,16.0,0.9055891,,,
2913,arkansas,3.0,steve womack,Rep,House,233.0,W000809,11.0,,2022.0,149.0,10.0,cand1099,2022.0,steve womack,arkansas,15.0,1.0,,,
2914,arkansas,0.0,tom cotton,Sen,Senate,235.0,C001095,6.0,,2022.0,545.0,11.0,cand189537,2022.0,thomas cotton,arkansas,0.0,0.9216567,,,
2915,new hampshire,2.0,annie custer,Rep,,2343.0,K000382,1.0,,2016.0,5.0,0.0,cand37909,2016.0,ann mclane kuster,new hampshire,7.0,0.8744991,,,
2916,new hampshire,2.0,annie kuster,Rep,,2343.0,K000382,1.0,,2016.0,176.0,1.0,cand37909,2016.0,ann mclane kuster,new hampshire,7.0,0.89613074,,,
2917,new hampshire,1.0,carol shea-porter,Rep,House,1732.0,S001170,13.0,,2016.0,194.0,2.0,cand995,2016.0,carol shea porter,new hampshire,2.0,0.9834429,,,
2918,new hampshire,1.0,frank guinta,Rep,House,2349.0,G000570,8.0,,2016.0,192.0,3.0,cand1142,2016.0,frank guinta,new hampshire,5.0,1.0000002,,,
2919,new hampshire,0.0,jeanne shaheen,Sen,Senate,2351.0,S001181,13.0,,2016.0,375.0,4.0,cand1594,2016.0,jeanne shaheen,new hampshire,4.0,1.0,,,
2920,new hampshire,2.0,jim lawrence,Rep,,2355.0,,1.0,,2016.0,180.0,5.0,cand138556,2016.0,jim lawrence,new hampshire,16.0,0.9999999,,,
2921,new hampshire,0.0,kelly ayotte,Sen,Senate,2359.0,A000368,9.0,,2016.0,372.0,6.0,cand1605,2016.0,kelly a ayotte,new hampshire,11.0,0.9835162,,,
2922,new hampshire,0.0,maggie hassan,Gov,,2360.0,H001076,5.0,,2016.0,373.0,7.0,cand190512,2016.0,margaret wood maggie hassan,new hampshire,19.0,0.939916,,,
2923,louisiana,2.0,belden batiste,Rep,,1671.0,,1.0,,2018.0,123.0,0.0,cand145492,2018.0,mimi methvin,louisiana,17.0,0.78867435,,,
2924,louisiana,0.0,bill cassidy,Sen,Senate,1664.0,C001075,6.0,,2018.0,707.0,1.0,cand1046,2018.0,william m cassidy,louisiana,5.0,0.9060913,,,
2925,louisiana,2.0,cedric richmond,Rep,House,1677.0,R000588,11.0,,2018.0,123.0,2.0,cand1128,2018.0,cedric l richmond,louisiana,7.0,0.98109066,,,
2926,louisiana,3.0,clay higgins,Rep,House,1679.0,H001077,2.0,,2018.0,139.0,3.0,cand138181,2018.0,captain clay higgins,louisiana,9.0,0.9484701,,,
2927,louisiana,6.0,garret graves,Rep,House,1689.0,G000577,4.0,,2018.0,120.0,4.0,cand186613,2018.0,garret graves,louisiana,10.0,1.0000002,,,
2928,louisiana,5.0,jessee carlton fleenor,Rep,,1694.0,,1.0,,2018.0,85.0,5.0,cand146698,2018.0,jessee carlton fleenor,louisiana,23.0,1.0,,,
2929,louisiana,0.0,john bel edwards,Gov,,1697.0,,2.0,,2018.0,708.0,6.0,cand173304,2018.0,john bel edwards,louisiana,24.0,1.0000002,,,
2930,louisiana,0.0,john neely kennedy,Sen,Senate,1699.0,K000393,2.0,,2018.0,707.0,7.0,cand105497,2018.0,john neely kennedy,louisiana,6.0,1.0000001,,,
2931,louisiana,3.0,josh guillory,Rep,,1700.0,,1.0,,2018.0,139.0,8.0,cand140031,2018.0,joshua s guillory,louisiana,13.0,0.9498139,,,
2932,louisiana,6.0,justin dewitt,Rep,,1702.0,,1.0,,2018.0,120.0,9.0,cand143178,2018.0,justin dewitt,louisiana,15.0,0.99999994,,,
2933,louisiana,4.0,mike johnson,Rep,House,1712.0,J000299,2.0,,2018.0,103.0,10.0,cand137524,2018.0,james michael johnson,louisiana,8.0,0.9245244,,,
2934,louisiana,5.0,ralph abraham,Rep,House,1716.0,A000374,4.0,,2018.0,85.0,11.0,cand173497,2018.0,ralph lee abraham jr,louisiana,26.0,0.9285893,,,
2935,louisiana,4.0,ryan trundle,Rep,,1723.0,,1.0,,2018.0,103.0,12.0,cand145598,2018.0,ryan trundle,louisiana,19.0,1.0000001,,,
2936,louisiana,1.0,steve scalise,Rep,House,1725.0,S001176,11.0,,2018.0,137.0,13.0,cand1023,2018.0,steve scalise,louisiana,12.0,1.0,,,
2937,louisiana,1.0,tammy savoie,Rep,,1726.0,,1.0,,2018.0,137.0,14.0,cand145835,2018.0,tammy marie savoie,louisiana,22.0,0.9731833,,,
2938,idaho,2.0,aaron swisher,Rep,,1232.0,,1.0,,2020.0,147.0,0.0,cand143153,2020.0,carlton aaron swisher,idaho,3.0,0.9385375,,,
2939,idaho,0.0,brad little,Gov,,1234.0,,0.0,,2020.0,326.0,1.0,cand59782,2020.0,brad little,idaho,12.0,0.9999969,,,
2940,idaho,0.0,jim risch,Sen,,1238.0,R000584,9.0,,2020.0,326.0,2.0,cand1590,2020.0,james e risch,idaho,6.0,0.9073776,,,
2941,idaho,0.0,mike crapo,Sen,,1248.0,C000880,13.0,,2020.0,326.0,3.0,cand1284,2020.0,michael d crapo,idaho,5.0,0.9488971,,,
2942,idaho,2.0,mike simpson,Rep,,1249.0,S001148,10.0,,2020.0,147.0,4.0,cand1514,2020.0,michael simpson,idaho,8.0,0.9624858,,,
2943,idaho,0.0,paulette jordan,Sen,,1254.0,,0.0,,2020.0,326.0,5.0,cand154494,2020.0,paulette jordan,idaho,1.0,0.9999986,,,
2944,idaho,1.0,rudy soto,Rep,,1257.0,,0.0,,2020.0,179.0,6.0,cand152974,2020.0,rudy soto,idaho,0.0,0.99999666,,,
2945,idaho,1.0,russ fulcher,Rep,,1258.0,F000469,1.0,,2020.0,179.0,7.0,cand141114,2020.0,russ fulcher,idaho,9.0,0.9999965,,,
2946,michigan,10.0,andy levin,Rep,,1918.0,L000592,0.0,,2022.0,103.0,0.0,cand143195,2022.0,andy levin,michigan,3.0,0.99999607,,,
2947,michigan,5.0,bart goldberg,Rep,,4329.0,,0.0,,2022.0,141.0,1.0,cand211880,2022.0,bartley f goldberg,michigan,50.0,0.9254802,,,
2948,michigan,3.0,bill huizenga,Rep,,1922.0,H001058,2.0,,2022.0,84.0,2.0,cand1133,2022.0,william p huizenga,michigan,64.0,0.9227237,,,
2949,michigan,1.0,bob lorinser,Rep,,4330.0,,0.0,,2022.0,165.0,3.0,cand211861,2022.0,robert james lorinser,michigan,55.0,0.9258168,,,
2950,michigan,13.0,brenda lawrence,Rep,,1925.0,L000581,0.0,,2022.0,63.0,4.0,cand42832,2022.0,brenda lulenar lawrence,michigan,11.0,0.964931,,,
2951,michigan,9.0,brian jaye,Rep,,4331.0,,0.0,,2022.0,135.0,5.0,cand155893,2022.0,brian steven jaye,michigan,41.0,0.9624012,,,
2952,michigan,10.0,carl marlinga,Rep,,4332.0,,0.0,,2022.0,145.0,6.0,cand211908,2022.0,carl marlinga,michigan,33.0,0.99999726,,,
2953,michigan,8.0,dan kildee,Rep,House,1941.0,K000380,0.0,,2022.0,168.0,7.0,cand342,2022.0,daniel t daniel t kildee,michigan,51.0,0.9299841,,,
2954,michigan,6.0,debbie dingell,Rep,House,1947.0,D000624,0.0,,2022.0,131.0,8.0,cand186651,2022.0,debbie dingell,michigan,7.0,0.999998,,,
2955,michigan,0.0,debbie stabenow,Sen,,1948.0,S000770,14.0,,2022.0,1953.0,9.0,cand1458,2022.0,debbie stabenow,michigan,66.0,0.9999988,,,
2956,michigan,7.0,elissa slotkin,Rep,House,1958.0,S001208,0.0,,2022.0,166.0,10.0,cand141616,2022.0,elissa slotkin,michigan,4.0,0.9998568,,,
2957,michigan,0.0,gary peters,Sen,,1965.0,P000595,6.0,,2022.0,1953.0,11.0,cand1050,2022.0,gary peters,michigan,0.0,1.0,,,
2958,michigan,0.0,gretchen whitmer,Gov,,1968.0,,0.0,,2022.0,1951.0,12.0,cand180820,2022.0,gretchen e whitmer,michigan,82.0,0.9765291,,,
2959,michigan,11.0,haley stevens,Rep,House,1969.0,S001215,1.0,,2022.0,134.0,13.0,cand140643,2022.0,haley stevens,michigan,2.0,0.9999977,,,
2960,michigan,3.0,hillary scholten,Rep,House,1975.0,S001221,0.0,,2022.0,152.0,14.0,cand149919,2022.0,hillary scholten,michigan,61.0,0.999997,,,
2961,michigan,1.0,jack bergman,Rep,,1977.0,B001301,3.0,,2022.0,165.0,15.0,cand137055,2022.0,john bergman,michigan,6.0,0.96808046,,,
2962,michigan,2.0,jerry hilliard,Rep,,1986.0,,0.0,,2022.0,163.0,16.0,cand144680,2022.0,jerome c hilliard,michigan,5.0,0.9279748,,,
2963,michigan,3.0,john gibbs,Rep,,4333.0,,0.0,,2022.0,152.0,17.0,cand211870,2022.0,john gibbs,michigan,53.0,0.99999756,,,
2964,michigan,10.0,john james,Rep,House,1992.0,J000307,0.0,,2022.0,145.0,18.0,cand141775,2022.0,john james,michigan,35.0,0.99999845,,,
2965,michigan,2.0,john moolenaar,Rep,House,1994.0,M001194,0.0,,2022.0,163.0,19.0,cand181832,2022.0,john moolenaar,michigan,10.0,0.99999666,,,
2966,michigan,4.0,joseph alfonso,Rep,,4334.0,,0.0,,2022.0,144.0,20.0,cand211875,2022.0,joseph alfonso,michigan,52.0,0.9999986,,,
2967,michigan,9.0,lisa mcclain,Rep,,2007.0,M001136,0.0,,2022.0,135.0,21.0,cand153200,2022.0,lisa mcclain,michigan,56.0,0.9999981,,,
2968,michigan,11.0,mark ambrose,Rep,,4335.0,,0.0,,2022.0,134.0,22.0,cand211914,2022.0,mark ambrose,michigan,28.0,0.9999736,,,
2969,michigan,13.0,martell bivings,Rep,,4336.0,,0.0,,2022.0,153.0,23.0,cand211936,2022.0,martell de angelo bivings,michigan,13.0,0.93483174,,,
2970,michigan,8.0,paul junge,Rep,,2023.0,,0.0,,2022.0,168.0,24.0,cand153193,2022.0,paul junge,michigan,57.0,0.999998,,,
2971,michigan,3.0,peter meijer,Rep,House,2026.0,M001186,0.0,,2022.0,68.0,25.0,cand149918,2022.0,peter meijer,michigan,62.0,0.99999887,,,
2972,michigan,12.0,rashida tlaib,Rep,House,2028.0,T000481,0.0,,2022.0,155.0,26.0,cand144103,2022.0,rashida tlaib,michigan,1.0,0.99999744,,,
2973,michigan,13.0,shri thanedar,Rep,House,4337.0,T000488,0.0,,2022.0,152.0,27.0,cand69035609,2022.0,shri thanedar,michigan,23.0,0.99999774,,,
2974,michigan,12.0,steven elliott,Rep,,4338.0,,0.0,,2022.0,155.0,28.0,cand211931,2022.0,steven elliott,michigan,15.0,0.9999985,,,
2975,michigan,5.0,tim walberg,Rep,House,2043.0,W000798,0.0,,2022.0,141.0,29.0,cand989,2022.0,timothy l rep walberg,michigan,9.0,0.9130005,,,
2976,michigan,7.0,tom barrett,Rep,,4581.0,,0.0,,2022.0,166.0,30.0,cand181835,2022.0,thomas more barrett,michigan,42.0,0.89609075,,,
2977,michigan,6.0,whittney williams,Rep,,4339.0,,0.0,,2022.0,131.0,31.0,cand149927,2022.0,whittney williams,michigan,45.0,0.99999726,,,
2978,district of columbia,1.0,bruce majors,Rep,,837.0,,2.0,DC,2012.0,43.0,0.0,cand121569,2012.0,bruce majors,district of columbia,1.0,0.9999968,,,
2979,district of columbia,1.0,eleanor holmes norton,Rep,,838.0,N000147,9.0,DC,2012.0,44.0,1.0,cand35791,2012.0,eleanor holmes norton,district of columbia,0.0,0.9999983,,,
2980,district of columbia,1.0,lucille roybal-allard,Rep,,521.0,R000486,1.0,,2012.0,1.0,2.0,cand35791,2012.0,eleanor holmes norton,district of columbia,0.0,0.7856762,,,
2981,district of columbia,1.0,rush holt,Rep,,843.0,H001032,1.0,,2012.0,1.0,3.0,cand35791,2012.0,eleanor holmes norton,district of columbia,0.0,0.79387844,,,
2982,new york,25.0,ann buerkle,Rep,,2538.0,B001276,1.0,,2010.0,138.0,0.0,cand1148,2010.0,ann marie buerkle,new york,85.0,0.92446274,,,
2983,new york,17.0,anthony mele,Rep,,2542.0,,1.0,,2010.0,101.0,1.0,cand38371,2010.0,anthony mele,new york,68.0,0.9999979,,,
2984,new york,9.0,anthony weiner,Rep,,2541.0,W000792,4.0,,2010.0,61.0,2.0,cand1530,2010.0,anthony d weiner,new york,35.0,0.9777904,,,
2985,new york,6.0,asher taub,Rep,,2544.0,,1.0,,2010.0,61.0,3.0,cand38264,2010.0,asher e taub,new york,53.0,0.9413709,,,
